DATEPRD,NPD_WELL_BORE_NAME,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_CHOKE_SIZE_P,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,AVG_FLP_P,GOR,WCUT,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL
2015-07-31 00:00:00,15/9-F-14,3874.4978616984995,211.07331312499997,3433.345600401375,224.0,441.152261297125,190.892515625,27.28793278,413.864328517125,840.5281896651557,93.96531306681058,1266.0738419999998,1.0641707543986683,19713.868548
2015-08-01 00:00:00,15/9-F-14,3874.3084753083754,211.08147049999997,3433.8058120186242,224.0,440.50266328974993,189.75983524999998,26.690702555499993,413.81196073424996,838.9456587023515,93.98220308187602,1260.3501239999998,1.0573652649747702,19683.363017999996
2015-08-02 00:00:00,15/9-F-14,3874.1812225931253,211.07596812499997,3432.8989407722493,224.0,441.282281820875,190.763957375,27.246636231125002,414.03564558975,835.4879792633192,93.99374548376555,1259.972736,1.0526920751275155,19717.705326
2015-08-03 00:00:00,15/9-F-14,3873.98478373025,211.059935,3434.5714494908752,224.0,439.413334239375,186.657014375,25.910540131875,413.5027941075,843.0792573703927,94.04601746525566,1247.078646,1.0513861387521548,19698.206946
2015-08-04 00:00:00,15/9-F-14,3873.4902827125,211.047905375,3434.101048954125,224.0,439.389233758375,188.808500375,26.27746209887499,413.1117716595,845.3724625859113,94.02700270027002,1252.173384,1.0585528972166138,19711.730015999998
2015-08-05 00:00:00,15/9-F-14,3874.2181347641254,211.041786125,3434.089959590375,224.0,440.12817517375,190.02045162500002,26.097645195125,414.030529978625,826.2326547922613,93.99117606341679,1255.8214679999999,1.0376007054507548,19643.800175999997
2015-08-06 00:00:00,15/9-F-14,3873.0814236121255,211.04276037499997,3433.0845229365,224.0,439.996900675625,189.77272362499997,26.423080250874992,413.57382042475,834.9833621534432,94.10563253554076,1236.134394,1.032151652375629,19735.316766
2015-08-07 00:00:00,15/9-F-14,3872.639767794,211.02911037500002,3431.4295094266245,224.0,441.210258367375,191.732724125,27.163547586874994,414.0467107805,857.3380601649507,94.16511073622024,1222.611324,1.048191220853862,19730.851007999998
2015-08-08 00:00:00,15/9-F-14,3872.24052048275,211.027694,3431.72528118975,224.0,440.515239293,190.927127,26.80282599437499,413.712413298625,870.7548897796553,94.27031115860504,1200.597024,1.0454257293029021,19753.368491999998
2015-08-09 00:00:00,15/9-F-14,3871.73729905525,211.023138125,3432.0986905856253,224.0,439.63860846962496,189.65006712500002,26.264378462625,413.37423000699994,860.3231670675252,94.21763495139795,1210.4091119999998,1.0413430006832307,19722.359778
2015-08-10 00:00:00,15/9-F-14,3871.364497006,211.01240674999997,3432.0183032741247,224.0,439.34619373187496,189.81621125,25.90868787575,413.437505856125,860.784492760264,94.24991582896446,1203.112944,1.035620965234348,19720.284144
2015-08-11 00:00:00,15/9-F-14,3870.6510762353746,211.007102,3430.78623265875,224.0,439.864843576625,189.964731875,26.157612364875,413.70723121175,870.6286653692225,94.054192196778,1185.31281,1.0319673098153428,18749.956698
2015-08-12 00:00:00,15/9-F-14,3870.658621233,211.007102,3430.4272877817493,224.0,440.23133345124995,191.25824675,26.542014432500004,413.6893190187499,859.2152565339019,94.22222357310898,1195.628082,1.027301889194767,19497.939713999996
2015-08-13 00:00:00,15/9-F-14,3870.922623630875,211.007102,3431.189202612,224.0,439.733421018875,191.093798,26.149423761125004,413.58399725775,865.2616332525597,94.24885062377288,1186.507872,1.026639739193739,19444.28772
2015-08-14 00:00:00,15/9-F-14,3870.488709216,211.007102,3431.4680834913747,224.0,439.020625724625,188.125695125,25.476163408374997,413.54446231625,863.1839549351394,94.23878849952447,1188.7721999999999,1.0261290891129464,19445.294088
2015-08-15 00:00:00,15/9-F-14,3870.690605133625,211.007102,3431.4018887525,224.0,439.28871638112497,188.16341899999998,25.56128560625,413.72743077487496,853.9521294842284,94.24794656502495,1188.394812,1.0148322803754093,19471.96284
2015-08-16 00:00:00,15/9-F-14,3871.051157515125,211.007102,3430.3008690350002,224.0,440.75028848012494,191.64626937500003,26.869331960625,413.88095651949993,843.8372438661266,94.15520781000937,1185.438606,1.000317246059543,19096.524677999998
2015-08-17 00:00:00,15/9-F-14,3870.774068459375,211.007044625,3430.22625302725,224.0,440.547815432125,191.2372205,26.862898920999992,413.684916511125,850.5719209222926,94.21632689839888,1170.7833719999999,0.995835461705919,19072.120253999998
2015-08-18 00:00:00,15/9-F-14,3869.923157708,211.007102,3430.854294761875,224.0,439.068862946125,189.6997475,25.726063882374998,413.34279906375,845.0950163504743,93.98473782591101,1178.0166419999998,0.9955359933321207,18405.778842
2015-08-19 00:00:00,15/9-F-14,3869.8287585427665,211.007102,3431.1716190689363,219.33333333333337,438.6571394738298,186.6958355,25.2768831893617,413.3802562844681,845.4110823195391,94.50947420959127,1162.417938,0.982721007072227,20008.923066
2015-08-20 00:00:00,15/9-F-14,3869.7480877771254,211.007102,3430.952059438749,224.0,438.796028338375,189.20088500000003,25.392787709750003,413.403240628625,843.0180700803392,94.33881982087263,1188.3319139999999,1.0017852767551554,19802.554728
2015-08-21 00:00:00,15/9-F-14,3869.7419795300425,211.007102,3430.9875288159565,224.0,438.7544507140851,188.641004,25.538831075106383,413.21561963897875,845.7061934080025,94.24967305012004,1178.1424379999999,0.9963623565334035,19310.126286
2015-08-22 00:00:00,15/9-F-14,3869.7266085879573,211.0160545106383,3431.2249560219566,224.0,438.501652566,188.812713875,25.127447760638297,413.3742048053617,838.9466828066044,94.18758584684612,1176.444192,0.9869739523854959,19063.75482
2015-08-23 00:00:00,15/9-F-14,3866.3644388642497,211.00163712499995,3428.126652723,224.0,438.23778614125,188.71718975000002,25.164893730625,413.072892410625,834.576424308095,94.42020111950211,1149.272256,0.9591555299689776,19447.747109999997
2015-08-24 00:00:00,15/9-F-14,3863.1828913395,210.97254425,3425.326654851875,224.0,437.856236487625,190.342812875,24.538311440875002,413.31792504674996,840.0835467735093,94.37970156616105,1146.63054,0.9632654508820244,19254.96474
2015-08-25 00:00:00,15/9-F-14,3864.5713824162494,210.9870575,3425.98873821375,224.0,438.5826442025,190.10104700000002,25.070697592875,413.511946609625,837.3644368037494,94.36550330912426,1143.8001299999999,0.9577775516735052,19156.151982
2015-09-01 00:00:00,15/9-F-14,3875.5658550547505,211.10778087499997,3433.6572145443747,202.24476113333336,441.908640510375,189.60669912499998,24.14523126625,417.763409244125,903.5447190151305,94.86465892479308,987.687294,0.8924196385320445,18245.45184
2015-09-02 00:00:00,15/9-F-14,3870.4637354853753,210.92090075000002,3428.76465675525,224.0,441.699078730125,189.47836775000002,21.117644600125,420.58143413,861.6646979933959,94.73455219574943,1050.459498,0.9051438660984641,18899.59104
2015-09-03 00:00:00,15/9-F-14,3905.5089501547495,210.946313,3434.675964477999,208.7890112,470.83298567675,189.42661887499997,35.283862611874994,435.549123064875,887.4150597080495,94.9400708715301,939.444528,0.8336772219075205,17626.912908
2015-09-04 00:00:00,15/9-F-14,3938.735279525625,210.86428249999997,3446.6540455513746,175.15464913333335,492.08123397425,185.16160587500002,65.18821141449999,426.89302255974997,871.1009632065941,95.28975106435455,732.7616999999999,0.6383094226709013,14823.989333999998
2015-09-05 00:00:00,15/9-F-14,3872.0926028741246,210.94550974999999,3432.90469394625,221.61802506666663,439.187908927875,189.194170625,21.778552549875002,417.409356378,849.3299781446573,93.88819305014445,1221.542058,1.0374922894239196,18765.052217999997
2015-09-06 00:00:00,15/9-F-14,3873.094579767375,210.90816725,3433.783980778,224.0,439.310598989375,189.9708425,22.123676514125,417.18692247525,842.7937499311629,93.54130501378538,1193.48955,1.005865533348156,17285.313869999998
2015-09-07 00:00:00,15/9-F-14,3872.8620808317505,210.90070437499998,3433.3904534028748,224.0,439.471627428875,190.38626525,22.365859757875,417.105767671,840.7410434414237,93.85309009291159,1185.124116,0.9963824858934348,18094.874028
2015-09-08 00:00:00,15/9-F-14,3872.2811220578747,210.873090875,3432.4094556519995,224.0,439.871666405875,190.710830375,22.711497398375,417.1601690075,841.7479221500462,93.99291582560845,1175.5007219999998,0.9894752902293789,18393.073446
2015-09-09 00:00:00,15/9-F-14,3871.7212512048754,210.84816312499999,3431.80037461425,224.0,439.920876590625,190.913130875,22.807896300750002,417.11298028987505,839.1738756948337,94.0027196223317,1176.1925999999999,0.9870301027055831,18435.906983999997
2015-09-10 00:00:00,15/9-F-14,3870.1053435657495,210.848981,3430.8729351665,224.0,439.23240839925,189.65613237500003,22.253787686625,416.978620712625,839.2929339452157,94.14144271570012,1172.3558219999998,0.9839499574741348,18838.642878
2015-09-11 00:00:00,15/9-F-14,3868.1643332496246,210.86207637499996,3429.665554249,224.0,438.498779000625,186.849695375,21.508654961625002,416.990124039,844.7773595547316,94.1222508950209,1176.1925999999999,0.9936208789558144,18834.743201999998
2015-09-12 00:00:00,15/9-F-14,3865.880178133625,210.88271412499998,3427.6561645591246,224.0,438.22401357449996,185.34732125,21.327393721125,416.89661985337494,832.6110722507258,93.9958815143355,1192.042896,0.9925081138074203,18661.710804
2015-09-13 00:00:00,15/9-F-14,3864.2589524345,210.89979575,3425.4307468115003,224.0,438.828205623,188.607068,21.584479619375003,417.24372600362494,831.0000931030739,94.05011066395204,1181.9163179999998,0.9821725702980422,18682.59294
2015-09-14 00:00:00,15/9-F-14,3862.6782950726247,210.91565300000002,3423.517426666875,224.0,439.16086840575,189.050331125,21.7728507435,417.38801766225004,842.2647403645217,94.17447288149624,1150.781808,0.9692629407313349,18603.341459999996
2015-09-15 00:00:00,15/9-F-14,3861.615136316375,210.933206375,3422.6096368465,224.0,439.0054994698749,189.52850337499999,21.415298835625002,417.5902006342499,831.9630501782949,93.95599486947144,1191.4768139999999,0.9912646843921568,18521.88855
2015-09-16 00:00:00,15/9-F-14,3860.911865184125,210.93706400000002,3422.0527150995,224.0,438.859150084625,190.031974625,21.403750184874998,417.45539989975003,828.1875381267827,93.87624423306579,1203.050046,0.9963510558400527,18442.574171999997
2015-09-17 00:00:00,15/9-F-14,3860.65522346475,210.93706400000002,3420.630693050125,224.0,440.024530414625,190.83137299999999,22.280384029875,417.74414638475,833.9659436341351,93.97503753276165,1191.4139159999997,0.9935986307157799,18583.214099999997
2015-09-18 00:00:00,15/9-F-14,3860.424833623375,210.93757850000003,3420.490958002,224.0,439.933875621375,190.69987887500002,22.289243434375,417.644632187,821.4166009180932,93.32076853195211,1239.3421919999998,1.0180162507270187,17315.8194
2015-09-19 00:00:00,15/9-F-14,3861.290051769125,210.93548225,3420.2879199101253,224.0,441.0021318589999,190.82575549999999,22.522527992500002,418.47960386649993,819.2710505053124,93.38345136660395,1203.4903319999999,0.985984788570627,16985.6049
2015-09-20 00:00:00,15/9-F-14,3862.3920293417495,210.93543275,3420.5474503029996,224.0,441.84457903875,191.017260875,22.4473741355,419.39720490325,843.6184902001047,93.31574510941554,1152.165564,0.9719881735622321,16084.842642
2015-09-21 00:00:00,15/9-F-14,3860.532744917,210.936729875,3421.6623453224997,224.0,438.8703995945,190.256994125,21.1641987765,417.70620081799996,846.1791801503892,93.18269710798135,1219.655118,1.0320467678154661,16670.926205999996
2015-09-23 00:00:00,15/9-F-14,3864.317994987,210.922965125,3417.6292343753753,218.50574806666663,446.688760611625,190.63954174999998,22.71331943825,423.97544117337503,846.6158497407114,93.61047992723391,1197.389226,1.0137286970403627,17542.503792
2015-09-24 00:00:00,15/9-F-14,3866.193369564875,210.90419337499998,3420.3182811981246,224.0,445.87508836675,188.93506362500003,21.468388786875,424.406699579875,846.2851340375406,93.71506079542702,1224.057978,1.035902069981451,18251.993232
2015-09-25 00:00:00,15/9-F-14,3867.5957691815,210.92937200000003,3420.9141456481243,224.0,446.681623533375,189.427698875,21.86948835425,424.812135179125,856.8174551931111,94.66053246470678,1065.051834,0.9125550020566358,18881.728008
2015-09-26 00:00:00,15/9-F-14,3868.41566295225,210.94909925000002,3421.2936647697493,224.0,447.1219981825,190.813272125,22.031371913625,425.09062626887504,848.1553564517545,94.62858805888939,1068.00804,0.9058367398595397,18815.181924
2015-09-27 00:00:00,15/9-F-14,3868.9367784429996,210.95175687499997,3422.1595839324996,224.0,446.7771945105,191.06185062499998,22.42707485875,424.35011965175,859.0199947874579,94.68654918864097,1054.48497,0.9058236734328527,18791.09199
2015-09-28 00:00:00,15/9-F-14,3868.8023131088753,210.953534,3423.0664974816245,224.0,445.73581562724996,190.06792175,21.656484943125,424.07933068412495,853.8390039924981,94.68026487197537,1050.522396,0.8969769962724528,18697.122378
2015-09-29 00:00:00,15/9-F-14,3868.7919898877876,210.96132237499998,3423.7337710951915,219.33333333333337,445.05821879259577,188.6467689787234,21.275519298893617,423.7826994937021,855.794799242379,94.45972337139852,1040.270022,0.8902576746353551,17736.229632
2015-09-30 00:00:00,15/9-F-14,3868.683618728553,210.970022,3422.815671297447,219.33333333333337,445.8679474311065,190.09556523404257,22.234272939446807,423.6336744916597,852.468601278842,94.17614312223438,1077.820128,0.9188078169463425,17429.161595999998
2015-10-01 00:00:00,15/9-F-14,3848.887701307875,211.00606625,3419.89825417175,224.0,428.98944713612497,190.508334125,23.389939838,405.599507298125,854.0364569301257,94.26897947043462,1102.8535319999999,0.941877122982155,18140.72667
