DATEPRD,WELL_BORE_CODE,NPD_WELL_BORE_CODE,NPD_WELL_BORE_NAME,NPD_FIELD_CODE,NPD_FIELD_NAME,NPD_FACILITY_CODE,NPD_FACILITY_NAME,ON_STREAM_HRS,AVG_DOWNHOLE_PRESSURE,AVG_DOWNHOLE_TEMPERATURE,AVG_DP_TUBING,AVG_ANNULUS_PRESS,AVG_CHOKE_SIZE_P,AVG_CHOKE_UOM,AVG_WHP_P,AVG_WHT_P,DP_CHOKE_SIZE,WCUT,GOR,BORE_OIL_VOL,BORE_GAS_VOL,BORE_WAT_VOL,BORE_WI_VOL,FLOW_KIND,WELL_TYPE
2010-10-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3525.19082627425,223.170363875,2862.50433596275,0.0,62.32031375,%,662.6864903114999,197.0168615,193.382057095125,0.5824792305528687,852.5339051126542,15312.077813999998,13.054065494158253,21361.733249999997,,production,OP
2010-10-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3527.962813681625,223.16234825,2865.948900835625,0.0,62.36425125,%,662.013912846,196.30317424999998,192.458013953875,0.5820348257083042,845.2201934278503,15307.423362,12.938143334911633,21316.257996,,production,OP
2010-10-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3528.058985962125,223.14759312500001,2867.485596575375,0.0,62.354917291666666,%,660.57338938675,196.220421875,191.18422678375,0.5822648095665998,849.502231935444,15204.648029999998,12.91638243727785,21193.166609999997,,production,OP
2010-10-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3528.156484736,223.133024375,2869.826830187625,0.0,62.41985,%,658.329654548375,193.900283,189.169567379875,0.5836175463405843,851.9448073903764,15112.250867999997,12.874803654973306,21181.907868,,production,OP
2010-10-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3527.8062391173753,223.12003175,2871.2559137746252,0.0,62.86210354166667,%,656.5503253427499,192.89343087499998,187.01863571012498,0.5847426378302395,851.2488816736293,15087.531954,12.843244703057646,21245.434848,,production,OP
2010-10-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3526.35259274075,223.1094035,2872.811706184375,0.0,63.966683125,%,653.540886556375,194.72970049999998,183.86046951962498,0.5848149630716423,846.2109123032922,15200.433863999999,12.862773007461294,21410.79369,,production,OP
2010-10-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3527.52217917275,223.095912875,2876.67063253675,0.0,64.318145625,%,650.851546636,192.71525075,181.342754877625,0.5858107725005541,849.8744032956936,15162.569267999997,12.88627950907112,21445.261794,,production,OP
2010-10-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3528.4980522476253,223.082361875,2877.555699737125,0.0,64.3020675,%,650.9423525105,192.493694375,181.2375872195,0.5873642019437316,842.7199718937561,15139.234109999998,12.758134943672191,21549.861168,,production,OP
2010-10-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,25.0,3520.77368697408,223.04642864,2871.4302270906,0.0,64.1791902,%,649.34345988348,195.67661324,180.06314539872,0.5874486803519061,832.5650530990147,15706.070886,13.076325741179478,22364.516063999996,,production,OP
2010-11-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3508.0952002358754,223.001361125,2863.98322801625,0.0,64.28077333333333,%,644.111972219625,196.21373375,175.47887458087501,0.5869187400501922,833.4571046539861,14949.722436,12.459952376889296,21241.031988,,production,OP
2010-11-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3502.115201912,222.96683337500002,2861.179178146,0.0,64.23866729166667,%,640.936023766,192.30053675,172.44652885537502,0.5850275649139159,852.6462809251653,14785.684451999998,12.60695885893084,20844.837486,,production,OP
2010-11-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3506.09646479575,222.9658295,2865.8546835465,0.0,64.9671475,%,640.24178124925,195.078107375,171.47631226250002,0.5873440050781092,852.2556004258934,14802.037932,12.615119725263508,21068.125386,,production,OP
2010-11-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3501.780463272875,222.9548,2866.3821081902497,0.0,66.74638604166667,%,635.398355082625,196.403774,166.668631919625,0.5916658460698596,833.9315142986854,14866.759974,12.397859657832905,21541.558632,,production,OP
2010-11-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3486.1172808685,222.92101775,2859.04180752925,0.0,69.268529375,%,627.0754733392499,196.654538,158.541185859625,0.5905517266464934,843.4616715562867,14868.332424,12.540868519601576,21444.758609999997,,production,OP
2010-11-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3489.3671654642503,222.91292337500002,2861.9936873809997,0.0,69.13847145833333,%,627.37347808325,196.627685375,158.91471309887498,0.5917894221742518,852.7803990159214,14796.377112,12.618060377561408,21450.545226,,production,OP
2010-11-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3493.4380708968747,222.917366,2868.2170715553752,0.0,71.37411875,%,625.2209993415,196.147884875,156.480144512,0.5953724286278999,854.6908982697067,14872.294998000001,12.711215171172688,21883.220567999997,,production,OP
2010-11-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,20.58334,3532.7238854563,222.86985991527226,2884.920246520568,0.0,68.26669976744186,%,647.8036389357321,187.49021983385592,182.40722472694986,0.6024507608481084,860.590026848729,11780.355114,10.138056123844823,17852.087748,,production,OP
2010-11-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3504.9056756211253,222.912050375,2880.824403013375,0.0,72.92057604166666,%,624.08127260775,194.162147,155.605145366125,0.6070755408774627,851.3984517470233,13649.557878,11.621212444360584,21088.818828,,production,OP
2010-11-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,17.08333,3571.476718386895,222.76185759730214,2900.8648597020047,0.0,64.48636828571429,%,670.61185868489,190.493695559957,199.13830486040294,0.6101373473352444,870.7855786828652,9025.045326,7.858879316839998,14124.249084,,production,OP
2010-11-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3513.5642266641253,222.92502050000002,2891.4530203185,0.0,77.0046725,%,622.111206345625,193.120950875,148.160671161625,0.6069937766641718,857.9959804464086,13969.645799999998,11.985899944660053,21575.963838,,production,OP
2010-11-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3511.3522793207503,222.91384962499998,2890.130258650375,0.0,79.27990854166667,%,621.2220206703751,196.73321225,147.67854369825,0.6164531459861556,850.3310988360203,14009.963417999998,11.913107587880384,22517.421101999997,,production,OP
2010-11-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3503.621098228125,222.872815625,2884.2254595078753,0.0,79.16123145833333,%,619.39563872025,196.977037625,146.283051516375,0.6136466091472871,846.03714344525,13961.594855999998,11.812027829910136,22175.255982,,production,OP
2010-11-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3496.74463211275,222.830955875,2876.8650952568746,0.0,79.276345625,%,619.879536855875,196.673457875,142.30155294587502,0.6244261435129789,819.9732624259904,13780.008329999999,11.299238386607422,22910.533601999996,,production,OP
2010-11-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,3.325,3544.264832859925,222.8016562706767,2874.0043123325418,0.0,68.52093428571429,%,670.2605205273834,196.1804650526316,188.82107362218045,0.6461212859287986,845.5077987452593,1882.53714,1.5916998332975958,3437.187006,,production,OP
2010-11-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,20.34167,3577.240183576391,222.55077750090237,2895.212189657481,0.0,65.72556365853659,%,682.02799391891,184.43632737027787,210.1182185117951,0.6318444812805724,853.5147009547256,10253.631959999999,8.751625616039217,17597.728236,,production,OP
2010-11-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.08333,3541.00171135641,222.69405374528841,2878.2739823623347,0.0,70.82442133333333,%,662.727728994075,186.00364887475394,191.59736981219075,0.564491441310064,848.5913123859068,12115.72725,10.281300887587193,15703.995251999997,,production,OP
2010-11-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3474.3679039554895,222.76678923404256,2864.46466944217,0.0,82.81279125,%,609.9032345133191,190.98753761702127,138.13674325161702,0.6042966334337154,842.7818580617374,14207.085749999998,11.97347412602743,21696.287711999998,,production,OP
2010-11-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3461.730576376085,222.75043221276596,2860.141006428383,0.0,94.39065645833334,%,601.5895699477021,189.1853109787234,129.8148578087234,0.6112280117069989,846.148590996732,13794.097482,11.671856148465867,21687.104604,,production,OP
2010-11-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3451.9724107355,222.726181625,2851.489458290625,0.0,100.0,%,600.482952444875,195.231370625,128.480531417375,0.6171680708800696,848.8283194826682,13681.195571999999,11.612986245894481,22055.623986,,production,OP
2010-11-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3444.4230190248513,222.7007150638298,2845.4721963871916,0.0,97.91666666666667,%,598.9508226376596,195.16489221276598,127.17876438548934,0.6117242848772173,846.428598748628,13754.094353999999,11.641858811112634,21669.430266,,production,OP
2010-11-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3438.0252539786807,222.67242710638297,2840.2445176912343,0.0,97.91666666666667,%,597.7807362874468,195.73683034042554,126.14191241080852,0.6221408463679381,849.5036338032345,13415.262828,11.396314520811456,22088.079353999998,,production,OP
2010-11-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3441.258118275125,222.664087625,2843.346704678375,0.0,100.0,%,597.91141359675,195.72413975,126.15133898075,0.6069617039322802,859.8441623496678,13290.850583999998,11.428060287314072,20524.812461999998,,production,OP
2010-11-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3454.8880008710003,222.676500125,2855.1722631866246,0.0,100.0,%,599.715737684375,195.17042974999998,127.626308965,0.6101835962727188,861.2889123859195,13287.894378,11.444716096726594,20799.676721999997,,production,OP
2010-11-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3466.37664819175,222.686836625,2865.0240811367503,0.0,100.0,%,601.352567055,194.81412500000002,128.954165092875,0.6144524984041453,863.5607534114414,13258.26942,11.449321129267075,21129.891222,,production,OP
2010-11-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3476.67988180875,222.6928775,2874.8163609878748,0.0,100.0,%,601.863520820875,193.36827725,129.32046158350002,0.616882704801069,863.4064585358834,13290.221603999998,11.474863168266726,21399.47205,,production,OP
2010-11-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3486.4171831930003,222.694632125,2883.12241228,0.0,100.0,%,603.294770913,193.92078275,130.55302472375,0.6196649137825608,862.8714745632919,13301.66904,11.477630778697689,21671.883287999997,,production,OP
2010-11-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3495.519396413125,222.69477087500002,2891.386094346375,0.0,100.0,%,604.13330206675,192.980093,131.38159660149998,0.6214558060162938,862.1877375178549,13338.46437,11.50026041713282,21897.750006,,production,OP
2010-11-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3503.662585139375,222.69173712499997,2898.69483413425,0.0,100.0,%,604.967751005125,193.115904125,132.28524075237502,0.6238747823871598,861.4998459278636,13371.800309999999,11.519803906843158,22179.658841999997,,production,OP
2010-11-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3510.6527882413748,222.68588112499998,2904.5958502022504,0.0,100.0,%,606.056938039125,194.186040125,133.22888517500002,0.6336953692696206,853.1763674190182,13101.276012,11.17769907647208,22664.791116,,production,OP
2010-12-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3511.35337919225,222.663277625,2906.2813911895,0.0,100.0,%,605.07198800275,194.084524625,132.32894553637502,0.6333101895091512,855.8400897233936,13088.067432,11.201292805308706,22604.409036,,production,OP
2010-12-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3512.85067898525,222.644806625,2907.809321195125,0.0,100.0,%,605.041357790125,195.258558875,132.11612342275,0.6350952395220663,858.336320745439,13021.898736000001,11.177168650177924,22663.847646,,production,OP
2010-12-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3515.5810948758754,222.62831674999998,2912.266127421375,0.0,100.0,%,603.3149674545,194.063175875,130.356966585625,0.6366743798397817,855.2668526922614,12996.739536000001,11.115680518215804,22774.862616,,production,OP
2010-12-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3516.9986993095004,222.60957425,2913.6082274894998,0.0,100.0,%,603.39047182,194.915520125,130.3435112895,0.6380044408416452,863.1529626960372,12920.381363999999,11.152265453499265,22771.717716,,production,OP
2010-12-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3517.689409546625,222.588453875,2914.0120676707497,0.0,100.0,%,603.677341875875,195.862024625,130.56853170325,0.638537102896962,863.3940482578996,12900.505595999999,11.138219751104128,22789.203359999996,,production,OP
2010-12-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3517.5844836184997,222.571934,2914.179909874625,0.0,100.0,%,603.4045737438751,195.998835875,130.345049296625,0.6237747429248246,862.7514206493012,13186.188312,11.37640269912721,21862.464228,,production,OP
2010-12-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3517.541881727625,222.55635124999998,2914.5694547479998,0.0,100.0,%,602.9724269796251,196.119593,130.012791411625,0.6359128084280566,863.8384803470585,13216.253555999998,11.416708387696447,23083.440204,,production,OP
2010-12-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3517.163779748125,222.5422235,2915.2886589088753,0.0,100.0,%,601.87512083925,195.47662962500002,129.13932725125,0.6366508223906278,861.964648578513,13202.856282,11.380395375346742,23133.695706,,production,OP
2010-12-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,22.5,3573.995233053132,222.440095104272,2925.273038069155,0.0,77.97547723404256,%,648.7221949839768,192.549547620824,177.4023536497879,0.6590996537129665,856.565278473759,11145.525599999999,9.546870239300409,21548.854799999997,,production,OP
2010-12-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3505.8025996779998,222.470859875,2909.351691546625,0.0,100.0,%,596.450908131375,195.71440925,128.41999920375,0.6425935394557895,863.2897008234196,12926.042183999998,11.15891908985626,23240.18202,,production,OP
2010-12-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3504.32481353925,222.44801825000002,2909.004228844625,0.0,100.0,%,595.320584694625,195.120341,127.319617049125,0.6375456493845264,864.266473362109,12934.659209999998,11.17899229956742,22751.653253999997,,production,OP
2010-12-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3506.957274390625,222.435636875,2910.539308015,0.0,100.0,%,596.4179663756249,196.199766875,128.448387370625,0.6373536207184334,839.2693548875919,12982.272996,10.895623882327525,22816.438194,,production,OP
2010-12-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3508.492895139064,222.4342645106383,2912.1228169551064,0.0,97.91666666666667,%,596.3700781839574,196.19318778723402,128.46709373668085,0.6320319824521059,854.0972795721394,13083.790367999998,11.174829759800959,22473.078011999998,,production,OP
2010-12-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3511.2155054651253,222.429807875,2915.755261263,0.0,100.0,%,595.460244202125,195.126189875,127.76223676562499,0.6319932387349316,859.6076745772643,13009.130442,11.182748367519919,22341.118007999998,,production,OP
2010-12-15,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3515.10824380125,222.41924262499998,2919.50182848975,0.0,100.0,%,595.6064153115,196.08922025,127.81129284749998,0.6331270752389023,864.9248516682156,12988.940184,11.234457161973525,22415.526341999997,,production,OP
2010-12-16,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3516.096487408875,222.401151875,2919.790293963625,0.0,100.0,%,596.30619344525,193.96544825,127.903056577125,0.6320604902885893,862.8423483561456,13072.154238,11.27920826078966,22455.84396,,production,OP
2010-12-17,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3516.860055068,222.38662475,2921.16670760525,0.0,100.0,%,595.69334746275,193.55321525,127.22893203962501,0.6331075499167685,859.6412002285023,13045.108098,11.214112382475275,22510.56522,,production,OP
2010-12-18,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3519.747982226625,222.371624,2926.851952453625,0.0,100.0,%,592.896029773,190.58000375,125.08109451387499,0.6367799258641591,855.4320127786151,13041.397116,11.156028584385107,22863.548796,,production,OP
2010-12-19,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3521.5163429335,222.34873625,2929.509955101125,0.0,100.0,%,592.006387832375,192.700596875,124.40101737512501,0.6326368449933367,857.9058160401631,12969.441804,11.126559554446025,22334.702412,,production,OP
2010-12-20,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3517.3223395200002,222.330860375,2926.345661055125,0.0,100.0,%,590.9766784648749,194.430275375,127.04515982875002,0.6327070606620259,859.6483092564156,13009.19334,11.183331059520823,22409.92842,,production,OP
2010-12-21,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3509.5804286370003,222.322200875,2922.2637085615,0.0,100.0,%,587.3167200755,195.53166875,132.622901302875,0.633595319493885,859.343694678143,13077.752159999998,11.238283859259464,22614.34692,,production,OP
2010-12-22,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3506.929306229625,222.30494225,2921.095222001,0.0,100.0,%,585.834084228625,196.11302412499998,135.04246752162499,0.6333073207770021,856.5783683759937,13122.535536,11.240480078382875,22663.658951999998,,production,OP
2010-12-23,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3502.7926532586253,222.283691375,2921.4608930152503,0.0,100.0,%,581.331760243375,196.127190125,138.67709865025,0.6316194726421321,850.2312643455832,13270.660326,11.28313030767575,22753.66599,,production,OP
2010-12-24,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3499.1236602105,222.26696112500002,2922.4162885375,0.0,100.0,%,576.707371673,196.00101275,142.311772081625,0.6331671504718189,853.680121042963,13250.092679999998,11.311340722892878,22870.153086,,production,OP
2010-12-25,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3499.80295777,222.25031262500002,2923.482885903,0.0,100.0,%,576.320071867,195.95861337499997,142.043790203625,0.6353775429509964,855.7023055825119,13195.434317999998,11.291363569075198,22993.873451999996,,production,OP
2010-12-26,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3500.985612730125,222.22926125,2925.173542501375,0.0,100.0,%,575.81207022875,195.75443975000002,141.54636123125,0.6354086050743584,858.1489894295094,13156.311762,11.290075643179867,22928.774021999998,,production,OP
2010-12-27,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3500.9036662601247,222.22415525000002,2928.373793884875,0.0,100.0,%,572.52987237525,190.026122,138.695968698375,0.6364459691970503,860.3463113446178,13104.106421999999,11.274069623635016,22940.347254,,production,OP
2010-12-28,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,23.0,3552.633049833462,222.1560490176774,2936.731711178759,0.0,89.210298125,%,615.9013386547032,185.19305225502436,171.07919273295263,0.6454918631489759,848.442703302367,12211.01772,10.360348884429905,22233.939816,,production,OP
2010-12-29,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3511.481082193915,222.13413365957447,2925.7855446790213,0.0,91.19859854166667,%,585.6955375148937,190.72342476595745,141.28405550795745,0.646827103755858,856.3342833742237,12755.714399999999,10.923155549650264,23361.763853999997,,production,OP
2010-12-30,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3495.127575548936,222.13402106382978,2922.0999532018727,0.0,97.91666666666667,%,573.0276223470638,195.51984493617022,139.34691255038297,0.6288466872471714,857.5303812224192,12961.453758,11.1148403822945,21960.648005999996,,production,OP
2010-12-31,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3501.0042838653194,222.13076382978724,2927.708967658979,0.0,97.91666666666667,%,573.2953162063404,195.89827387234044,139.51627990340424,0.6394374511009278,859.8364256937873,12985.983978,11.16582204776031,23029.914006,,production,OP
2011-01-01,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3504.292073139447,222.1142689361702,2930.509355191149,0.0,97.91666666666667,%,573.7827179482979,194.93792676595746,139.8000914961702,0.6320683428352486,856.7339644572534,13046.303159999998,11.17721102777799,22412.192748,,production,OP
2011-01-02,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3504.6281663023406,222.10047480851065,2931.704551630851,0.0,97.91666666666667,%,572.9236146714893,195.50824872340428,139.07855213348935,0.6385672150675307,855.9805054220068,12748.481129999998,10.912451321020315,22523.585106,,production,OP
2011-01-03,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3506.6120577846386,222.08658034042554,2935.1061416028883,0.0,100.0,%,571.50591618175,194.47078157446808,137.84571666125,0.6381169285670248,858.4968403580281,12552.679656,10.7764358227025,22134.435179999997,,production,OP
2011-01-04,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3506.685001805125,222.05473625,2934.11731983625,0.0,100.0,%,572.567681968875,194.656944125,138.58185400862502,0.6374802859119207,858.4614084096028,12361.406837999999,10.611790724073574,21737.171412,,production,OP
2011-01-05,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3508.502491112875,222.023276375,2935.44180685225,0.0,100.0,%,573.060684260625,193.041691625,138.793827045625,0.6363952372019112,858.1824252554151,12434.745906,10.671280399045925,21763.777265999997,,production,OP
2011-01-06,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3508.459354394375,222.0013745,2934.6523891912498,0.0,100.0,%,573.806965203125,195.24242,139.34423719075,0.6369003608594414,857.6898919490926,12417.197364,10.650104665439718,21780.571032,,production,OP
2011-01-07,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3508.2532916558753,221.979917,2935.209135684,0.0,100.0,%,573.0441559718749,193.78189775,138.855740141875,0.6364421764714515,853.35745054972,12466.572294,10.638442349901615,21823.907754,,production,OP
2011-01-08,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3508.1513359851247,221.95758874999999,2936.07985318725,0.0,100.0,%,572.071482797875,192.68656775,137.914612732875,0.6364869453494241,854.522528901128,12457.011798,10.644797224178147,21811.391052,,production,OP
2011-01-09,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3508.226737615375,221.93580874999998,2935.2429265163746,0.0,100.0,%,572.983811099,194.58963649999998,138.799386835625,0.6484869928861373,855.3121894411446,12434.871701999999,10.635697340857352,22940.410151999997,,production,OP
2011-01-10,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3511.89124052875,221.92209200000002,2941.35784643975,0.0,100.0,%,570.533394089,193.456481,136.884129829375,0.6524482548844843,853.6555071936581,12361.218143999999,10.552221944247767,23205.336528,,production,OP
2011-01-11,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3508.03295173925,221.89695875,2935.414494383875,0.0,100.0,%,572.618457355375,195.83179925000002,138.56084465,0.6550321334726312,854.710643466878,12336.625025999998,10.54424471418205,23425.039242,,production,OP
2011-01-12,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3507.735037644,221.895482,2935.053074796,0.0,100.0,%,572.681962848,195.83789000000002,138.641679162,0.6385052729101977,842.0469015728142,12565.44795,10.58069651317197,22194.251178,,production,OP
2011-01-13,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3297.691220579375,210.116759,2727.085549220375,0.0,100.0,%,570.605671359,195.263804,136.79345690637498,0.6409317009599678,855.0805726522216,12304.358352,10.521217785746304,21963.101028,,production,OP
2011-01-14,NO 15/9-F-14 H,5351,15/9-F-14,3420717,VOLVE,369304,MÆRSK INSPIRER,24.0,3509.3392969187503,221.42955012500002,2939.5140629512503,0.0,100.0,%,569.8252339675,193.826375,136.060096432375,0.6405236982771355,857.1100037453157,12397.950576,10.626407464629597,22090.972662,,production,OP
